edad,ingresos_mensuales,ahorro_mensual,deudas_mensuales,horizonte_inversion,objetivo_financiero,tolerancia_riesgo,estabilidad_ingresos,conocimiento_inversiones,colchon_seguridad,perfil_riesgo
60,2846.302379849388,1780.623679536086,0.0,largo plazo,3,3,1,4,s,5
35,2578.0523795401223,879.0073211965628,0.0,corto plazo,3,3,1,3,s,5
31,3315.56021616164,1826.073523643256,563.3725021056839,medio plazo,3,3,1,2,s,5
54,2355.5161908741734,1782.6335223920648,0.0,medio plazo,2,1,1,2,n,3
47,6595.921471582542,4391.314813990012,0.0,medio plazo,1,2,2,4,n,3
44,943.4289453955578,100.0,0.0,medio plazo,3,3,1,3,n,4
37,2870.7346079056897,1836.39702070674,0.0,medio plazo,1,1,1,2,s,4
42,1666.4369751194313,1666.4369751194313,0.0,corto plazo,3,2,1,4,s,5
18,896.8345075475202,286.5642008629395,249.20867479158412,largo plazo,2,3,2,4,s,5
36,1290.6603937311456,774.866445950799,802.401917507915,corto plazo,2,1,1,2,s,3
51,2902.245049220132,2159.2923311347818,0.0,medio plazo,1,3,1,1,s,3
41,2999.9772267306407,2113.7541673499554,0.0,largo plazo,2,3,1,2,n,4
59,985.0043376391696,100.0,0.0,largo plazo,1,1,2,4,n,3
19,2432.001332420597,2432.001332420597,0.0,corto plazo,2,3,2,1,n,3
23,2165.8426983597424,1086.3877796376978,0.0,largo plazo,2,1,1,1,s,4
23,2864.366056385144,2149.8920402224608,0.0,medio plazo,1,1,2,4,n,3
53,1108.3005396650274,100.0,0.0,largo plazo,1,3,2,1,s,3
34,2558.8792785945243,906.5654760151324,0.0,largo plazo,1,1,2,4,s,5
18,5685.829901404361,3845.300531801922,0.0,corto plazo,2,3,3,2,n,3
53,1880.269153577641,1146.417671963218,0.0,largo plazo,1,3,1,2,s,5
68,1779.4005828365769,1262.7448943749291,0.0,corto plazo,2,2,3,3,n,2
58,2560.246424075049,1245.6717434846914,707.4210309278105,medio plazo,2,3,1,1,n,2
41,2392.317173641136,1716.1826889104166,1316.497825194739,medio plazo,1,1,3,3,n,2
51,2878.9844465194114,2878.9844465194114,0.0,corto plazo,1,3,2,4,s,4
21,2505.601912945357,1664.1066760227975,480.9611331537876,largo plazo,3,3,1,3,s,5
26,2740.0316532368124,1757.4045998011015,1063.1017875842597,corto plazo,3,2,2,1,s,3
23,1603.1582154308237,100.0,0.0,largo plazo,1,2,1,3,s,4
35,876.9119418792884,100.0,0.0,largo plazo,3,3,1,3,n,4
63,1236.9557529058147,100.0,0.0,largo plazo,3,3,3,2,s,3
28,2412.0303744265466,2412.0303744265466,0.0,corto plazo,2,1,1,1,s,3
28,1799.7781594993562,478.8015984881226,721.3478256801233,medio plazo,3,3,3,2,s,3
39,898.6388206226995,155.68610253734948,0.0,corto plazo,3,1,3,4,s,3
43,1453.605599012194,1453.605599012194,987.3481817228924,corto plazo,3,2,1,1,s,3
64,1314.9343404027657,100.0,0.0,corto plazo,2,2,1,3,s,3
41,2190.8500929469656,1272.1225408027583,883.1104533180562,largo plazo,1,1,2,1,n,1
69,1179.0189774290072,130.7235894250373,1282.869305237754,corto plazo,3,1,2,1,n,1
60,2431.909352023179,1032.0974788454243,1095.96716578641,largo plazo,1,1,2,4,s,3
65,1178.235751667707,1178.235751667707,509.0881225568873,medio plazo,3,3,3,2,n,2
45,1347.7638269202866,422.44430867410665,0.0,largo plazo,1,2,1,1,s,3
19,1701.4387260388555,369.6281615358539,357.2703958101385,largo plazo,3,2,1,1,s,3
26,2192.589071083019,2192.589071083019,0.0,largo plazo,2,2,2,4,s,5
29,2151.291800619236,1137.507296617047,0.0,largo plazo,2,1,1,3,s,5
29,1339.7241515855262,788.7024939521641,0.0,largo plazo,3,3,1,2,n,5
30,1504.8647906969686,955.7976736786918,887.0705916213225,medio plazo,3,1,2,1,n,2
58,2747.10795365224,2747.10795365224,1410.9733923083334,largo plazo,2,3,1,4,n,3
48,1440.711982964935,1440.711982964935,0.0,largo plazo,2,1,2,2,s,4
24,2193.724171686011,1331.597780419485,0.0,largo plazo,1,3,2,3,s,5
23,1307.076992603843,1307.076992603843,0.0,largo plazo,1,3,3,1,s,3
61,2104.476103486666,1320.5758534751117,0.0,medio plazo,1,2,3,4,s,3
44,1556.0325959991646,298.27426422403414,0.0,corto plazo,2,2,1,3,n,3
51,2258.550513744113,1120.1181387044358,1414.6005923509667,medio plazo,3,2,2,4,s,4
49,1043.6074043706196,434.5212512603107,0.0,largo plazo,3,3,1,3,n,5
37,2225.095343238529,1421.8567657267386,0.0,medio plazo,1,3,1,3,s,5
65,947.79614979192,100.0,0.0,corto plazo,1,1,2,2,n,2
26,864.8208671038497,100.0,0.0,medio plazo,1,2,2,1,n,2
69,4105.3466466367045,3294.973079761494,0.0,medio plazo,3,1,3,4,s,4
24,2989.212123327536,2214.444175324345,0.0,corto plazo,3,1,1,1,s,3
54,1247.1653028598437,100.0,388.8701091191604,largo plazo,3,1,1,2,n,2
42,1494.2096799659653,1494.2096799659653,0.0,largo plazo,1,3,3,3,n,3
42,2529.431370212263,1103.411707642456,1380.0221809738575,corto plazo,1,1,1,2,s,3
21,1568.4283809593298,398.6794768990726,0.0,medio plazo,1,2,1,3,s,4
67,1424.829015457452,918.196580009124,0.0,corto plazo,2,2,2,4,s,4
43,2761.873990192741,2136.3440840194626,895.7373312918353,corto plazo,2,2,1,2,n,3
60,881.1519305437658,100.0,1214.2302307222517,corto plazo,1,1,3,2,n,1
23,1707.1897537886057,1091.6464367264823,1492.9716087068998,corto plazo,2,1,2,2,s,3
55,2307.3258187422216,1424.8393025099554,821.4975272040153,medio plazo,2,2,1,1,n,2
32,1196.3689352604829,112.52812042149615,0.0,corto plazo,1,2,2,1,n,1
65,2283.410041904561,2283.410041904561,801.5968562461262,corto plazo,1,1,3,2,n,1
58,1080.7550153756174,1080.7550153756174,0.0,largo plazo,1,3,2,1,n,2
59,2174.446886186698,1579.7084594226671,0.0,largo plazo,3,2,2,2,s,4
35,7182.951605441066,5716.301534471391,0.0,largo plazo,2,1,1,1,n,3
18,1380.2453703495382,299.28408628204147,762.6139656880396,largo plazo,3,2,1,3,n,3
36,4180.419816481318,2758.1082212213423,0.0,largo plazo,2,2,3,4,s,4
25,5153.703743003271,3990.1249596302314,0.0,medio plazo,3,3,1,2,s,5
66,2328.8175607773237,1055.2160764490418,0.0,corto plazo,2,1,3,2,s,3
43,1754.66295046764,353.28097859488275,387.9189112141154,medio plazo,1,2,3,3,s,3
60,1880.269153577641,100.0,0.0,medio plazo,1,2,2,3,n,2
40,1046.338622640409,184.11539291400769,0.0,corto plazo,1,2,3,4,s,3
59,984.1755872402936,100.0,0.0,largo plazo,2,2,2,3,n,3
49,1648.162945702184,833.198395962004,0.0,corto plazo,2,3,3,3,s,4
25,1459.9076933100312,1459.9076933100312,0.0,corto plazo,2,2,2,2,s,4
22,1387.2810768757977,1387.2810768757977,1064.4005807382543,largo plazo,2,2,3,1,s,2
18,1914.0771386098263,1201.2903510934511,1408.2439124325872,medio plazo,2,1,3,3,s,3
18,2338.929008401836,446.0576159468794,0.0,largo plazo,3,1,2,3,n,3
60,2729.3741987734343,1790.9922908852072,568.6570788257828,largo plazo,2,1,2,1,s,2
19,6088.755114928605,6088.755114928605,249.29836407778023,medio plazo,2,1,3,4,n,3
19,1376.6685161449848,747.0396251433884,0.0,medio plazo,2,2,3,2,s,4
52,1879.8287788686027,1879.8287788686027,992.6267969107424,largo plazo,3,2,3,2,s,3
43,1754.66295046764,957.8185503444588,0.0,corto plazo,3,3,1,3,s,5
21,1364.6421818903696,557.5928800246866,0.0,medio plazo,2,3,2,3,s,5
45,1496.4362860525707,100.0,0.0,medio plazo,3,2,3,4,n,3
65,2758.6293163208197,1566.0030062771327,0.0,corto plazo,3,3,3,3,s,4
48,1475.858135589998,442.2232569705675,0.0,medio plazo,2,3,1,2,s,4
34,1621.359077168301,634.1750343192217,1092.8809012440863,medio plazo,3,2,3,2,n,2
28,2677.038005611098,1240.9588889179308,0.0,largo plazo,3,2,1,2,n,4
68,2166.799819429534,881.5657001095192,856.1365479014114,largo plazo,2,2,2,2,n,3
37,2351.547666966545,1803.6859081192367,0.0,medio plazo,3,3,2,4,n,4
28,1690.7843517480223,302.85916062966044,0.0,largo plazo,3,2,3,1,n,2
48,1203.0718794284826,627.9886634309537,0.0,corto plazo,3,3,1,1,s,4
68,2065.8892930730626,1303.0157344073998,0.0,largo plazo,1,1,2,4,n,3
23,805.2220995396851,100.0,1434.8132925621985,corto plazo,3,3,3,1,n,1
64,2403.5958091240427,1173.6870036994178,373.7943791189813,corto plazo,2,1,1,1,s,2
36,2916.4483805614195,1759.0937525407903,0.0,corto plazo,2,1,2,2,s,3
68,1024.0135022068594,482.6741528724882,1049.3775576292865,corto plazo,2,3,1,4,s,4
33,1471.6243188140977,496.7844090536596,0.0,largo plazo,1,2,3,4,s,4
48,1980.5936947049108,1980.5936947049108,515.4691315639449,medio plazo,1,3,3,3,s,3
62,1225.3822972243613,100.0,0.0,corto plazo,3,2,3,1,s,2
59,1426.568878860655,543.1305477244052,1317.9511041841183,largo plazo,3,2,3,4,s,3
68,2124.3251871109387,1094.940175147091,0.0,corto plazo,2,2,2,3,n,3
30,1392.393589649559,100.0,0.0,corto plazo,1,1,2,2,n,2
57,2941.444900439834,1974.6465023524104,0.0,largo plazo,3,2,3,1,s,3
23,1479.2034117640517,440.6642473608695,0.0,largo plazo,3,3,2,4,n,5
21,2414.5497225503977,2414.5497225503977,750.5324908924457,medio plazo,3,3,1,2,n,4
42,1853.631930813172,721.8886720786145,0.0,medio plazo,3,1,1,2,n,3
62,1243.8784844138588,1243.8784844138588,987.6551859179644,medio plazo,1,1,2,3,s,3
33,1405.7025979077275,1405.7025979077275,0.0,corto plazo,2,1,3,4,s,4
56,1918.26870524156,481.0152318600126,0.0,medio plazo,1,1,2,2,s,3
57,2751.0127335183997,1507.583052821216,0.0,medio plazo,2,1,3,1,s,2
47,1837.5195311886675,416.5594927296979,0.0,largo plazo,1,3,1,4,s,5
68,1504.9062416692263,100.0,0.0,corto plazo,3,3,2,4,s,4
39,2503.876629454202,1399.7290583243685,0.0,corto plazo,3,1,1,3,s,4
29,5015.222014415579,4272.035309105037,0.0,corto plazo,2,1,2,3,s,4
60,1917.3959468477965,257.08462145261706,1347.384417745615,corto plazo,1,1,1,3,s,2
53,851.3930425843639,851.3930425843639,0.0,medio plazo,3,3,2,3,n,4
58,1556.0325959991646,351.46196944624467,886.0353159325648,corto plazo,1,3,3,4,s,2
49,1768.1015066874263,100.0,358.0192399032592,medio plazo,2,2,3,4,n,2
36,1359.9275642209154,100.0,0.0,medio plazo,2,1,2,3,s,3
49,1418.8809897848048,1418.8809897848048,0.0,corto plazo,1,1,2,3,s,3
19,1638.7939021169032,100.0,691.3624799174864,corto plazo,3,2,1,4,s,3
50,2748.237163795876,2748.237163795876,0.0,medio plazo,2,3,1,1,s,4
67,1539.0379629626418,183.56339514537808,0.0,corto plazo,3,3,3,2,s,3
27,1949.1435072811869,1003.2833249957296,1356.3800347420874,largo plazo,2,3,1,3,s,5
41,2808.678342853021,2808.678342853021,0.0,corto plazo,2,3,3,3,n,3
39,1776.5501249685049,606.7031848410386,0.0,medio plazo,2,2,3,4,s,4
40,1248.833442215368,100.0,978.7887899250042,medio plazo,3,1,2,2,n,2
60,1801.9673460755027,916.2355464393706,0.0,medio plazo,2,1,3,2,s,3
22,6080.236728834751,6080.236728834751,0.0,medio plazo,2,2,3,2,n,3
19,2300.537438238216,1019.5075165329532,0.0,medio plazo,3,3,1,2,s,5
54,2091.204120575968,601.5138687894978,0.0,largo plazo,3,2,1,2,n,4
33,1798.2763035891594,1124.133309596852,0.0,corto plazo,2,3,1,1,s,4
40,2004.656728492827,2004.656728492827,0.0,largo plazo,3,3,1,3,s,5
22,2488.800060115,2488.800060115,0.0,largo plazo,1,1,1,3,n,4
62,3459.816587468743,3459.816587468743,0.0,largo plazo,3,2,2,3,n,4
57,1817.4587826841685,590.7062817541089,0.0,medio plazo,2,1,2,2,s,3
47,2410.9379460006407,1102.0721376663764,0.0,medio plazo,3,1,2,4,n,4
68,2998.9897449157475,1522.5838459621482,867.1979725235551,corto plazo,1,2,1,1,n,1
25,1644.3767495064649,1644.3767495064649,0.0,corto plazo,2,1,1,2,n,3
30,1287.4782574214858,700.6827833410237,0.0,largo plazo,1,2,3,3,s,4
25,2440.7213692542928,1465.881459493855,0.0,largo plazo,2,3,2,2,s,5
41,863.615655926777,100.0,888.8806847633319,corto plazo,2,3,2,2,s,3
46,2626.498778920497,1195.628320845009,622.8376542264805,largo plazo,1,2,1,3,s,4
54,4175.886775151051,4175.886775151051,0.0,largo plazo,1,1,3,2,s,3
40,806.6699672431888,221.44882347205555,1108.6293008859896,medio plazo,1,3,2,3,n,2
55,1114.087358455699,100.0,1147.8192685285735,corto plazo,1,2,1,2,n,1
67,2465.235652492573,2465.235652492573,1387.3326389210038,corto plazo,3,1,1,4,n,3
61,2361.7869266635184,100.0,0.0,medio plazo,1,1,2,1,n,1
67,2747.10795365224,1831.0422770620255,452.2874072864047,medio plazo,2,2,2,1,s,3
43,2048.848310370109,689.4108933533389,0.0,largo plazo,1,2,2,2,s,4
59,889.8288052947657,100.0,0.0,corto plazo,1,2,1,4,s,3
32,2498.946357076813,1401.560044584719,0.0,medio plazo,2,3,1,3,n,4
59,1448.5193962524072,1448.5193962524072,0.0,medio plazo,1,3,1,2,n,3
30,1310.5306195630617,213.14430707096744,0.0,medio plazo,1,2,1,2,s,4
64,981.312014880468,100.0,0.0,medio plazo,3,1,3,1,n,1
63,1457.1782155775554,100.0,0.0,medio plazo,1,3,3,1,n,1
57,1237.2962514851142,720.6405630234664,1049.3775576292865,largo plazo,3,1,3,1,n,1
48,2349.0203308279106,1324.158270926933,0.0,largo plazo,2,2,2,2,n,3
33,2566.7777508889394,1681.0459512528073,622.8376542264805,largo plazo,3,3,3,1,s,3
20,1857.6392126585604,1233.182927814376,0.0,corto plazo,1,3,1,4,n,4
56,2751.293720211824,1436.472696370989,348.7195068032238,largo plazo,3,2,1,4,s,5
50,990.6142142789791,100.0,0.0,medio plazo,3,3,2,3,s,4
50,1317.6802034564737,100.0,0.0,largo plazo,1,2,1,4,n,3
55,2225.095343238529,763.0682993142416,0.0,medio plazo,2,3,1,4,s,5
23,818.4896205076752,100.0,834.6883674539976,largo plazo,3,1,1,4,n,3
27,2756.3131238329124,1267.5784959893922,426.530989049141,largo plazo,3,3,3,4,n,4
50,912.3108754597132,100.0,0.0,medio plazo,3,2,3,4,s,4
18,2828.6804231927654,1928.0002197898311,0.0,medio plazo,1,3,1,1,s,4
62,1407.3835828308163,100.0,0.0,medio plazo,1,3,2,4,n,3
40,1631.701935067515,596.3954075363433,539.0054297259574,largo plazo,1,1,1,4,n,3
37,1385.1540303512445,1385.1540303512445,0.0,corto plazo,3,2,1,3,n,4
64,2406.1755183190216,1295.2055676782848,0.0,medio plazo,3,2,3,3,n,3
60,1014.7888393501808,100.0,0.0,largo plazo,3,1,3,3,n,2
66,947.1985041448092,100.0,0.0,medio plazo,2,1,3,2,s,2
50,2576.2709884890246,1763.4936562655078,785.4745562297237,medio plazo,2,3,2,1,s,3
30,2813.8536998953687,2813.8536998953687,0.0,medio plazo,3,2,2,3,s,5
60,2947.0349306551943,1937.6064696504145,0.0,largo plazo,2,1,1,4,n,4
67,1358.7944817960722,136.61669190301836,0.0,corto plazo,3,3,3,4,n,3
21,2234.3234478365475,2234.3234478365475,0.0,largo plazo,2,2,1,2,s,5
33,2808.183317473583,2069.2532257428397,955.6071795892304,medio plazo,1,3,2,4,s,4
42,1119.684931932461,100.0,922.5685174611506,medio plazo,3,1,1,4,n,2
56,2337.715147797526,992.9485657188334,1422.2115401204742,corto plazo,1,1,1,4,s,3
61,1885.421901172037,812.9130413751163,249.20867479158412,largo plazo,3,2,3,2,n,3
51,3036.5721699662386,779.8302211275841,298.6725883789189,medio plazo,2,1,2,1,s,2
51,1727.98851795885,1727.98851795885,0.0,corto plazo,1,1,2,1,n,2
47,3989.692534169887,3989.692534169887,0.0,largo plazo,1,2,3,1,s,3
50,1934.0531692954296,1934.0531692954296,0.0,largo plazo,3,2,3,4,n,4
59,2576.235033436891,2576.235033436891,0.0,corto plazo,2,1,1,1,n,2
23,2414.5497225503977,307.68234669020103,0.0,corto plazo,1,1,3,2,s,2
26,1037.511332913332,1037.511332913332,0.0,largo plazo,3,2,3,3,s,5
58,5547.599180407048,3452.9014553415063,0.0,medio plazo,1,1,1,1,s,3
25,1001.6781057655857,100.0,1400.1405573070947,medio plazo,3,2,2,3,n,2
39,1229.4102936188842,100.0,0.0,corto plazo,2,2,2,2,s,3
22,1297.459945563229,142.34161086136896,0.0,medio plazo,2,1,3,3,n,2
46,946.1612430764608,332.9247394470584,373.7943791189813,largo plazo,2,1,2,2,n,3
44,2259.702744514921,1418.5936998168638,601.0496784536244,largo plazo,1,3,1,3,n,3
65,1431.0663894869483,927.5578599943328,888.5059667908188,medio plazo,2,2,2,4,n,3
20,2448.844894451303,2448.844894451303,0.0,medio plazo,1,2,2,2,s,4
34,2233.390591242783,771.0140062187841,1031.0630618403534,medio plazo,1,3,1,4,n,3
26,1455.5225388444242,446.9843138463515,0.0,largo plazo,3,1,1,3,s,5
50,1328.394908386197,108.49448634434566,1216.3477547019315,largo plazo,1,1,2,2,s,2
28,2517.286699851365,1587.3509951647295,0.0,largo plazo,3,2,1,4,n,5
56,2101.4672868037364,1224.605015716466,0.0,medio plazo,2,3,1,4,s,5
37,2708.171854564237,1214.2814106956605,415.4443216287688,corto plazo,3,2,1,3,n,3
65,1907.0425455913987,1907.0425455913987,903.1503747997853,corto plazo,1,2,3,1,n,1
35,2807.959405411883,2298.604952097948,0.0,medio plazo,1,1,3,4,s,3
66,981.312014880468,981.312014880468,686.7756188839553,medio plazo,1,1,3,3,s,2
43,2149.025929941336,1100.143920400094,890.2017420289702,corto plazo,3,1,2,3,n,2
69,2237.849840484348,1148.7509935745709,793.8885536584296,corto plazo,3,2,3,3,s,3
26,1513.5780318344357,228.5521834636388,1414.6005923509667,largo plazo,2,3,3,2,n,2
42,1356.6465264689928,494.4232967425913,0.0,medio plazo,3,1,3,4,s,4
25,2685.9187984967016,1604.9575144292048,0.0,medio plazo,2,3,1,2,n,4
62,2901.854677362417,2901.854677362417,0.0,largo plazo,2,1,1,1,n,2
55,2542.040528764744,2542.040528764744,756.5579820913114,medio plazo,3,3,3,4,s,4
54,1529.434052537033,764.8317475621643,0.0,corto plazo,3,1,1,3,s,4
64,1644.3767495064649,1644.3767495064649,352.38904648913046,corto plazo,1,3,1,2,s,3
49,6024.456017372089,5356.598158540494,394.5613335985231,corto plazo,3,3,2,4,s,5
23,2456.2795463851344,2456.2795463851344,0.0,medio plazo,1,2,2,2,n,3
58,2511.8357056012865,1119.0661862526874,1343.5659502163758,medio plazo,1,1,2,2,s,2
23,2620.0486607584494,2620.0486607584494,0.0,largo plazo,3,2,3,2,n,3
39,1292.778836826437,100.0,0.0,corto plazo,3,1,2,3,s,3
43,1805.6816168523524,885.0328142393163,0.0,corto plazo,2,1,2,3,n,3
42,1142.2623888113408,100.0,1203.6219390712558,largo plazo,3,3,3,2,n,2
32,1886.10917374338,886.0530125261139,0.0,medio plazo,2,1,1,3,s,5
54,1915.642819556755,518.1115014011311,0.0,largo plazo,1,2,1,1,s,3
30,2560.8286071110188,2560.8286071110188,0.0,medio plazo,1,1,3,1,s,2
40,1726.330807160279,914.5190270356238,509.3945765441852,medio plazo,2,1,1,2,s,3
37,1076.0503720326958,1076.0503720326958,0.0,corto plazo,1,2,3,4,s,3
34,2808.678342853021,1587.56104273056,510.6242977739583,medio plazo,3,3,3,4,s,5
53,1306.174174475336,470.0379083856181,603.5720602385263,corto plazo,1,2,2,2,n,2
40,1259.0296174839173,226.2050867416588,0.0,corto plazo,1,1,3,3,s,2
46,1565.5947209506623,749.3427704361047,509.0881225568873,largo plazo,1,3,3,1,s,2
59,1225.3822972243613,152.768855249529,0.0,corto plazo,3,2,3,1,n,1
52,1125.0405283929322,100.0,0.0,largo plazo,2,1,3,2,s,3
44,2410.372456416794,1046.7544120467342,0.0,medio plazo,3,2,2,4,s,5
28,1564.9790631115038,455.8775917059934,1015.2996061495942,medio plazo,1,2,2,2,s,3
29,802.8553185047767,100.0,0.0,largo plazo,3,3,1,4,s,5
58,2704.234931161418,1500.8647507238234,0.0,corto plazo,3,3,3,1,n,2
32,4634.026238962122,3414.125816920271,0.0,medio plazo,2,2,2,1,n,3
48,7412.088642141347,6387.22658224037,0.0,corto plazo,1,1,2,2,s,3
31,2192.589071083019,2192.589071083019,364.9806174110197,corto plazo,1,1,1,1,s,3
39,6890.48456112187,5505.806987944682,0.0,medio plazo,2,2,2,2,s,4
18,1805.051689812416,1805.051689812416,0.0,medio plazo,3,3,3,3,n,4
51,2805.651955833976,2805.651955833976,1172.8304089090834,corto plazo,3,2,3,3,s,3
49,816.9887652752831,100.0,0.0,corto plazo,3,1,2,2,n,2
55,1580.430201946382,293.4626843153719,0.0,corto plazo,3,2,2,4,n,3
52,1494.2442949479266,100.0,1049.3775576292865,medio plazo,2,2,2,2,s,2
38,2667.0668445119754,1832.943725675963,348.7195068032238,largo plazo,3,1,1,3,s,5
38,1685.1655902267978,255.1499880007625,0.0,medio plazo,2,2,1,3,s,4
54,2959.2951940788303,1910.602097215929,0.0,largo plazo,2,3,2,4,s,5
40,1721.5837460139328,712.127507908249,1100.836344706554,medio plazo,2,3,2,2,s,3
29,1504.8647906969686,590.820582381404,0.0,corto plazo,3,3,2,4,n,4
57,1254.5081043396656,537.6830247065014,0.0,corto plazo,2,3,2,4,s,4
32,2257.2298190215224,1315.9858040579356,400.8037139055002,medio plazo,3,2,1,2,n,4
40,2027.0160140268424,1466.3056505855302,0.0,largo plazo,3,3,3,4,s,5
41,2747.10795365224,1716.5510320417116,0.0,medio plazo,1,2,1,3,s,4
38,1697.405881345696,1023.9217265026276,0.0,corto plazo,3,2,2,1,n,2
58,1373.7345973009485,391.3855991591802,0.0,largo plazo,3,1,1,4,n,4
21,2946.8667895790086,2946.8667895790086,0.0,medio plazo,3,3,3,3,n,4
33,2845.997446869689,2845.997446869689,0.0,largo plazo,2,2,3,4,n,4
29,1202.199012441988,100.0,0.0,largo plazo,3,1,2,1,n,2
29,1314.9343404027657,344.11175097318096,403.1333374390916,medio plazo,3,3,1,1,s,3
52,1137.587047298837,100.0,0.0,largo plazo,1,1,3,1,n,1
44,2281.157163040585,425.3488835102967,0.0,corto plazo,2,2,1,4,n,3
35,2937.0873318385507,1559.670645355853,0.0,medio plazo,2,1,2,4,n,3
40,2198.4103214678225,1361.0242075390724,0.0,medio plazo,3,3,1,2,n,4
39,1268.5749528911367,600.658211456338,0.0,corto plazo,2,3,1,4,n,4
32,1187.2217983211322,371.0752699048405,0.0,largo plazo,1,2,2,1,n,3
24,2363.819469344456,1234.4361210577713,0.0,corto plazo,1,3,3,1,n,2
68,2104.476103486666,1073.8609592074724,0.0,medio plazo,3,1,1,2,n,3
53,1517.0117254003403,654.4476563310354,697.1316593109417,corto plazo,2,1,3,2,n,1
61,2174.844881790087,441.5420846859033,0.0,medio plazo,2,1,3,1,n,1
30,1717.012556726762,514.7540736395458,357.2703958101385,medio plazo,3,2,3,4,n,3
39,2592.1848060026587,1617.8206353299902,0.0,corto plazo,2,3,1,2,n,3
39,2444.5282012180705,2444.5282012180705,976.6548731527794,medio plazo,1,2,3,2,s,3
29,1254.5081043396656,1254.5081043396656,0.0,medio plazo,1,1,1,2,s,4
57,2634.5763344244115,2634.5763344244115,0.0,largo plazo,2,1,2,2,n,3
45,2756.021512892325,2056.3603787061656,0.0,corto plazo,2,1,1,2,n,3
34,2640.194155114804,1529.8436912538114,0.0,corto plazo,2,1,1,3,n,3
50,2776.7796987303427,1838.0734796777847,255.9699419235636,largo plazo,1,3,1,2,n,3
58,2657.3409086949505,1398.948792422756,666.5111815403104,largo plazo,1,2,1,2,s,3
52,1918.26870524156,487.1371934179977,0.0,corto plazo,2,2,1,4,n,3
18,1193.4585062069093,217.07929137229144,0.0,corto plazo,1,3,2,3,s,4
34,2812.510032805155,2261.867708429662,976.6548731527794,largo plazo,2,3,3,1,s,3
42,7762.93495689943,6364.612458124637,0.0,largo plazo,2,2,2,1,n,3
59,2868.522594458657,1406.495550534369,0.0,largo plazo,2,1,1,3,n,3
43,2194.816810971217,1585.730657860908,1015.2996061495942,medio plazo,3,3,3,2,s,3
36,2999.535166542884,2039.7163420331508,203.74210995290983,largo plazo,2,1,1,2,s,4
24,1289.512673776583,100.0,0.0,medio plazo,1,2,2,4,s,4
30,2185.6390013085984,1625.7341990514897,0.0,medio plazo,3,2,3,3,n,3
26,2982.329154946591,1900.0400629908568,0.0,corto plazo,3,2,1,2,s,5
36,1504.866049234075,240.71652598855096,0.0,medio plazo,3,3,1,3,s,5
37,1194.1448938023927,478.0150573198914,880.8273213421107,largo plazo,3,2,3,4,s,4
35,2747.10795365224,2747.10795365224,0.0,largo plazo,3,1,3,4,n,3
21,2548.426597218262,1331.8695017845143,0.0,medio plazo,2,3,3,4,n,4
22,2142.5245768531195,1072.9733068129624,0.0,medio plazo,2,1,2,4,n,4
23,2977.698030543627,2977.698030543627,0.0,largo plazo,1,3,2,2,n,4
20,1209.0896764031006,100.0,391.6000987398584,largo plazo,2,3,3,2,n,2
34,3419.04317447876,2217.630914867211,673.5091646586638,corto plazo,3,1,3,2,s,3
36,1769.779647445562,100.0,1422.6813649252472,medio plazo,2,3,1,4,n,3
46,1623.3457187751633,609.5612147729743,1092.8809012440863,largo plazo,3,3,3,2,n,3
25,2137.765706451092,2137.765706451092,0.0,largo plazo,3,2,2,1,n,3
60,2788.3941888999325,1975.616856676416,1423.3957742862422,medio plazo,1,3,3,3,s,3
59,2169.5791430220515,1087.4028558508264,0.0,largo plazo,2,1,3,3,n,3
39,2540.810802775395,560.9995236382063,706.4061486857286,corto plazo,2,1,2,2,s,3
25,2588.803313936692,2588.803313936692,903.1503747997853,corto plazo,2,2,1,3,n,3
55,2786.5260672468635,1803.546652739132,0.0,medio plazo,3,1,3,4,s,4
68,2283.50729463717,1012.2046402294244,1335.171708021203,corto plazo,3,1,2,1,n,1
41,1035.4263166553544,100.0,0.0,largo plazo,3,3,2,2,n,3
43,1739.0182323273884,1102.9987784564864,750.5324908924457,largo plazo,2,2,3,1,s,2
23,2643.290180195392,1085.214506145197,815.8161750500865,corto plazo,3,1,2,1,n,2
67,1399.1088501512927,292.77399772663034,0.0,largo plazo,3,2,3,3,s,4
62,1920.267122708599,100.0,1317.6129798372156,corto plazo,3,1,3,4,s,2
